name,highest_degree_offered,lon,lat,state,enrollment
Alabama A & M University,Doctor,-86.568502,34.783368,Alabama,5020
University of Alabama at Birmingham,Doctor,-86.80917,33.50223,Alabama,18568
Amridge University,Doctor,-86.17401,32.362609,Alabama,631
University of Alabama in Huntsville,Doctor,-86.63842,34.722818,Alabama,7376
Alabama State University,Doctor,-86.295677,32.364317,Alabama,6075
The University of Alabama,Doctor,-87.545766,33.2144,Alabama,34752
University of West Alabama,Master,-88.186077,32.59244,Alabama,4427
Athens State University,Bachelor,-86.96514,34.805625,Alabama,3170
Auburn University at Montgomery,Doctor,-86.177351,32.369939,Alabama,5084
Auburn University,Doctor,-85.492409,32.600201,Alabama,24864
Birmingham Southern College,Bachelor,-86.853636,33.515453,Alabama,1188
Concordia College Alabama,Bachelor,-87.023531,32.42443,Alabama,600
Faulkner University,Doctor,-86.21641,32.384181,Alabama,3193
Huntingdon College,Bachelor,-86.285313,32.350939,Alabama,1110
Jacksonville State University,Doctor,-85.766644,33.822128,Alabama,8693
Judson College,Bachelor,-87.316127,32.630526,Alabama,347
Miles College,Bachelor,-86.908605,33.481306,Alabama,1666
University of Mobile,Master,-88.128934,30.793247,Alabama,1610
University of Montevallo,Master,-86.865099,33.10625,Alabama,3062
University of North Alabama,Master,-87.680999,34.80658,Alabama,6931
Oakwood University,Master,-86.661628,34.756628,Alabama,1903
Samford University,Doctor,-86.790932,33.464578,Alabama,4833
University of South Alabama,Doctor,-88.18189,30.695081,Alabama,15065
Spring Hill College,Master,-88.138199,30.694751,Alabama,1422
Stillman College,Bachelor,-87.585242,33.199228,Alabama,863
Talladega College,Bachelor,-86.113675,33.434258,Alabama,932
Troy University,Doctor,-85.950191,31.800128,Alabama,20573
Tuskegee University,Doctor,-85.710315,32.431021,Alabama,3118
University of Alaska Anchorage,Doctor,-149.826135,61.189554,Alaska,17363
University of Alaska Fairbanks,Doctor,-147.824751,64.857053,Alaska,9166
University of Alaska Southeast,Master,-134.636346,58.38427,Alaska,2996
Alaska Pacific University,Doctor,-149.804242,61.191235,Alaska,669
American Indian College of the Assemblies of God Inc,Bachelor,-112.092247,33.577738,Arizona,79
Arizona State University-Tempe,Doctor,-111.940011,33.421922,Arizona,48702
University of Arizona,Doctor,-110.950769,32.232071,Arizona,40621
Embry-Riddle Aeronautical University-Prescott,Master,-112.452285,34.615678,Arizona,1921
Northern Arizona University,Doctor,-111.657653,35.180095,Arizona,26594
Ottawa University-Phoenix,Master,-112.113447,33.577907,Arizona,653
Prescott College,Doctor,-112.476509,34.5445,Arizona,943
Arizona Christian University,Bachelor,-112.026211,33.595117,Arizona,635
University of Arkansas at Little Rock,Doctor,-92.341835,34.726644,Arkansas,12377
Arkansas Baptist College,Bachelor,-92.290555,34.734751,Arkansas,1027
Lyon College,Bachelor,-91.628115,35.778934,Arkansas,592
University of Arkansas,Doctor,-94.178214,36.06153,Arkansas,25341
University of Arkansas at Pine Bluff,Doctor,-92.021263,34.242192,Arkansas,2615
Arkansas State University-Main Campus,Doctor,-90.680478,35.842779,Arkansas,13552
Arkansas Tech University,Master,-93.13233,35.295227,Arkansas,11369
University of Arkansas at Monticello,Master,-91.812971,33.589788,Arkansas,3893
University of Central Arkansas,Doctor,-92.45931,35.078196,Arkansas,11534
Central Baptist College,Bachelor,-92.444102,35.084574,Arkansas,827
Harding University,Doctor,-91.729008,35.249605,Arkansas,6238
Henderson State University,Master,-93.060313,34.127792,Arkansas,3583
Hendrix College,Master,-92.442021,35.09972,Arkansas,1444
John Brown University,Master,-94.559088,36.191077,Arkansas,2596
Ouachita Baptist University,Bachelor,-93.052442,34.125045,Arkansas,1543
University of the Ozarks,Bachelor,-93.467924,35.477785,Arkansas,585
Philander Smith College,Bachelor,-92.28242,34.73666,Arkansas,556
Williams Baptist College,Bachelor,-90.939876,36.126825,Arkansas,574
Southern Arkansas University Main Campus,Master,-93.235087,33.291195,Arkansas,3404
University of Arkansas-Fort Smith,Bachelor,-94.374073,35.385345,Arkansas,7170
Azusa Pacific University,Doctor,-117.88795,34.130865,California,10755
Biola University,Doctor,-118.017342,33.904823,California,6301
California Institute of Integral Studies,Doctor,-122.416537,37.774768,California,1271
California Baptist University,Master,-117.42587,33.928569,California,7144
California Institute of Technology,Doctor,-118.12574,34.139275,California,2181
California Lutheran University,Doctor,-118.879467,34.225551,California,4282
California Polytechnic State University-San Luis Obispo,Master,-120.65856,35.29889,California,19703
Alliant International University,Doctor,-117.094398,32.897056,California,4201
California State University-Bakersfield,Master,-119.104711,35.350005,California,8371
California State University-Stanislaus,Doctor,-120.852511,37.52577,California,8917
California State University-San Bernardino,Doctor,-117.322508,34.182987,California,18398
California State Polytechnic University-Pomona,Doctor,-117.819019,34.054273,California,22501
California State University-Chico,Master,-121.846333,39.728003,California,16356
California State University-Dominguez Hills,Master,-118.259316,33.86524,California,14670
California State University-Fresno,Doctor,-119.748258,36.814477,California,23060
California State University-Fullerton,Doctor,-117.885349,33.883627,California,38325
California State University-East Bay,Doctor,-122.058073,37.65707,California,14526
California State University-Long Beach,Doctor,-118.1123,33.782752,California,35586
California State University-Los Angeles,Doctor,-118.168965,34.066927,California,23258
California State University-Northridge,Doctor,-118.526817,34.23671,California,38310
California State University-Sacramento,Doctor,-121.42194,38.55745,California,28811
University of California-Berkeley,Doctor,-122.260401,37.871519,California,36198
University of California-Davis,Doctor,-121.751958,38.539895,California,33307
University of California-Irvine,Doctor,-117.841248,33.648434,California,28895
University of California-Los Angeles,Doctor,-118.443901,34.068892,California,40795
University of California-Riverside,Doctor,-117.331098,33.97588,California,21207
University of California-San Diego,Doctor,-117.237793,32.876598,California,29517
University of California-Santa Barbara,Doctor,-119.848031,34.415402,California,22225
University of California-Santa Cruz,Doctor,-122.067993,36.997258,California,17203
California Maritime Academy,Bachelor,-122.231551,38.069061,California,1045
Chapman University,Doctor,-117.851481,33.793678,California,7892
Concordia University-Irvine,Master,-117.81063,33.6535,California,4046
San Diego Christian College,Bachelor,-116.903073,32.799999,California,914
Claremont Graduate University,Doctor,-117.712394,34.103778,California,2204
Claremont McKenna College,Master,-117.706593,34.102323,California,1328
Coleman University,Master,-117.136493,32.821962,California,833
Dominican University of California,Master,-122.514654,37.980014,California,2147
Fielding Graduate University,Doctor,-119.717151,34.4294,California,1190
Fresno Pacific University,Master,-119.731953,36.725279,California,3393
Golden Gate University-San Francisco,Doctor,-122.398785,37.789208,California,3227
Harvey Mudd College,Bachelor,-117.710594,34.106137,California,807
Holy Names University,Master,-122.18717,37.802654,California,1343
Humboldt State University,Master,-124.0814,40.8741,California,8293
Humphreys College-Stockton and Modesto Campuses,Doctor,-121.316401,38.011051,California,990
John F Kennedy University,Doctor,-122.183972,37.881794,California,1356
American Jewish University,Master,-118.471764,34.128099,California,229
University of La Verne,Doctor,-117.772634,34.10086,California,8796
Lincoln University,Doctor,-122.269745,37.804788,California,492
La Sierra University,Doctor,-117.497071,33.908834,California,2440
The Master's College and Seminary,Doctor,-118.517422,34.38214,California,1499
Loyola Marymount University,Doctor,-118.415655,33.970633,California,9661
Menlo College,Bachelor,-122.181444,37.452906,California,745
Mills College,Doctor,-122.18789,37.782639,California,1595
Monterey Institute of International Studies,Master,-121.896813,36.599827,California,731
Mount St Mary's College,Doctor,-118.480471,34.082112,California,3274
National University,Doctor,-117.244243,32.909469,California,18207
Notre Dame de Namur University,Master,-122.284618,37.517501,California,2030
Occidental College,Master,-118.210783,34.126224,California,2128
Hope International University,Master,-117.88573,33.87616,California,1356
Pacific Union College,Master,-122.449639,38.57409,California,1647
University of the Pacific,Doctor,-121.307296,37.980624,California,6421
Pepperdine University,Doctor,-118.707677,34.041912,California,7315
Pitzer College,Bachelor,-117.705939,34.103408,California,1081
Point Loma Nazarene University,Master,-117.251204,32.713295,California,3359
Pomona College,Bachelor,-117.711944,34.098298,California,1610
University of Redlands,Doctor,-117.163847,34.063571,California,5147
San Diego State University,Doctor,-117.071228,32.77525,California,31899
University of San Diego,Doctor,-117.188721,32.77142,California,8321
San Francisco State University,Doctor,-122.477905,37.721345,California,29905
University of San Francisco,Doctor,-122.450977,37.775564,California,10112
San Jose State University,Master,-121.881214,37.335201,California,31278
Santa Clara University,Doctor,-121.938189,37.352706,California,8770
Scripps College,Bachelor,-117.711336,34.103655,California,1009
Simpson University,Master,-122.333048,40.61331,California,1255
Saint Mary's College of California,Doctor,-122.106795,37.83997,California,4257
Sonoma State University,Master,-122.673261,38.341023,California,9120
Vanguard University of Southern California,Master,-117.900911,33.662686,California,2415
University of Southern California,Doctor,-118.283858,34.021058,California,41368
Thomas Aquinas College,Bachelor,-119.087141,34.429009,California,366
Westmont College,Bachelor,-119.661932,34.449265,California,1321
Whittier College,Doctor,-118.028402,33.977625,California,2339
Woodbury University,Master,-118.340692,34.209226,California,1607
Adams State University,Master,-105.880943,37.477238,Colorado,3211
University of Colorado Denver,Doctor,-104.999181,39.74603,Colorado,22206
University of Colorado Colorado Springs,Doctor,-104.800296,38.892735,Colorado,11321
University of Colorado Boulder,Doctor,-105.267061,40.004415,Colorado,32017
Colorado Christian University,Master,-105.094836,39.711701,Colorado,5368
Colorado College,Master,-104.82422,38.84657,Colorado,2061
Colorado School of Mines,Doctor,-105.227148,39.75079,Colorado,5790
Colorado State University-Fort Collins,Doctor,-105.08083,40.574759,Colorado,31186
College America-Denver,Bachelor,-104.94118,39.691571,Colorado,497
University of Denver,Doctor,-104.964625,39.695954,Colorado,11778
Fort Lewis College,Master,-107.867003,37.275428,Colorado,4021
Colorado Mesa University,Doctor,-108.540281,39.076354,Colorado,9676
Metropolitan State University of Denver,Master,-105.002391,39.742248,Colorado,22752
Naropa University,Master,-105.267073,40.014816,Colorado,992
University of Northern Colorado,Doctor,-104.701721,40.403178,Colorado,12710
Regis University,Doctor,-105.031385,39.78976,Colorado,9722
Colorado State University-Pueblo,Master,-104.579846,38.309219,Colorado,7089
Western State Colorado University,Master,-106.91971,38.547421,Colorado,2404
Albertus Magnus College,Master,-72.923848,41.332519,Connecticut,1582
University of Bridgeport,Doctor,-73.189352,41.165587,Connecticut,4842
Central Connecticut State University,Doctor,-72.770094,41.690258,Connecticut,11865
Charter Oak State College,Bachelor,-72.767972,41.688246,Connecticut,1580
Connecticut College,Master,-72.107321,41.379833,Connecticut,1922
University of Connecticut,Doctor,-72.249519,41.808205,Connecticut,25911
Eastern Connecticut State University,Master,-72.218753,41.721673,Connecticut,5368
Fairfield University,Doctor,-73.25778,41.160732,Connecticut,4919
Rensselaer Hartford Graduate Center Inc,Master,-72.673916,41.773462,Connecticut,281
University of Hartford,Doctor,-72.714965,41.796485,Connecticut,6820
Mitchell College,Bachelor,-72.095337,41.328075,Connecticut,866
University of New Haven,Doctor,-72.961472,41.291314,Connecticut,6555
Quinnipiac University,Doctor,-72.895542,41.419527,Connecticut,8803
Sacred Heart University,Doctor,-73.24461,41.221548,Connecticut,6983
University of Saint Joseph,Doctor,-72.730489,41.783028,Connecticut,2640
Southern Connecticut State University,Doctor,-72.948806,41.331852,Connecticut,10804
Trinity College,Master,-72.688684,41.746746,Connecticut,2390
Wesleyan University,Doctor,-72.656755,41.55678,Connecticut,3205
Western Connecticut State University,Doctor,-73.444264,41.400365,Connecticut,6025
Yale University,Doctor,-72.926688,41.311158,Connecticut,12109
Delaware State University,Doctor,-75.54053,39.187173,Delaware,4336
University of Delaware,Doctor,-75.7536,39.679791,Delaware,22166
Wesley College,Master,-75.527377,39.16325,Delaware,1655
Wilmington University,Doctor,-75.586998,39.682299,Delaware,13621
American University,Doctor,-77.090106,38.937802,District of Columbia,12818
Catholic University of America,Doctor,-76.998961,38.935796,District of Columbia,6725
University of the District of Columbia,Master,-77.066247,38.943819,District of Columbia,5011
Gallaudet University,Doctor,-76.993675,38.907371,District of Columbia,1561
George Washington University,Doctor,-77.047871,38.89865,District of Columbia,25264
Georgetown University,Doctor,-77.073463,38.908809,District of Columbia,17849
Howard University,Doctor,-77.019478,38.920739,District of Columbia,10297
Trinity Washington University,Master,-77.004261,38.927398,District of Columbia,2506
Barry University,Doctor,-80.196136,25.878865,Florida,9030
Bethune-Cookman University,Master,-81.031429,29.210193,Florida,3787
Lynn University,Doctor,-80.123851,26.382777,Florida,2297
Carlos Albizu University-Miami,Doctor,-80.355002,25.795162,Florida,991
University of Central Florida,Doctor,-81.198805,28.60106,Florida,59589
Clearwater Christian College,Master,-82.697305,27.963556,Florida,505
Eckerd College,Bachelor,-82.685992,27.718996,Florida,2173
Edward Waters College,Bachelor,-81.684817,30.34513,Florida,862
Embry-Riddle Aeronautical University-Daytona Beach,Doctor,-81.0495,29.189244,Florida,5279
Florida Agricultural and Mechanical University,Doctor,-84.285664,30.428599,Florida,10743
Florida Atlantic University,Doctor,-80.102293,26.372536,Florida,30759
Flagler College-St Augustine,Bachelor,-81.315256,29.89335,Florida,2839
Florida College,Bachelor,-82.383446,28.034911,Florida,558
Florida Institute of Technology,Doctor,-80.624628,28.064503,Florida,5644
Florida International University,Doctor,-80.377591,25.757111,Florida,47663
Florida Memorial University,Master,-80.270672,25.917854,Florida,1560
Florida Southern College,Master,-81.945791,28.031507,Florida,2619
Florida State University,Doctor,-84.294801,30.4421,Florida,40909
University of Florida,Doctor,-82.361195,29.638248,Florida,49878
Jacksonville University,Doctor,-81.60706,30.350349,Florida,4157
Jones College-Jacksonville,Bachelor,-81.610068,30.328002,Florida,449
Keiser University-Ft Lauderdale,Doctor,-80.163959,26.185869,Florida,17129
Trinity International University-Florida,Master,-80.257156,26.099656,Florida,347
University of Miami,Doctor,-80.27645,25.720406,Florida,16935
Remington College-Tampa Campus,Bachelor,-82.385976,27.983466,Florida,189
University of North Florida,Doctor,-81.507853,30.270917,Florida,16083
Nova Southeastern University,Doctor,-80.24248,26.079337,Florida,25670
Palm Beach Atlantic University,Doctor,-80.049758,26.704629,Florida,3764
Rollins College,Doctor,-81.348716,28.591992,Florida,3153
Saint Leo University,Doctor,-82.257287,28.336776,Florida,16275
St Petersburg College,Bachelor,-82.717331,27.90242,Florida,31820
University of South Florida-Main Campus,Doctor,-82.415876,28.056647,Florida,41428
St Thomas University,Doctor,-80.256265,25.920915,Florida,2315
Stetson University,Doctor,-81.301604,29.036295,Florida,4044
Southeastern University,Master,-81.918997,28.031864,Florida,3434
The University of Tampa,Master,-82.465582,27.947225,Florida,7260
Warner University,Master,-81.599972,27.825751,Florida,1162
Webber International University,Master,-81.532325,27.838798,Florida,715
The University of West Florida,Doctor,-87.218125,30.542855,Florida,12588
Agnes Scott College,Bachelor,-84.29563,33.769996,Georgia,915
Albany State University,Master,-84.14306,31.571395,Georgia,4260
Armstrong Atlantic State University,Doctor,-81.160409,31.978109,Georgia,7101
Point University,Bachelor,-85.184285,32.879467,Georgia,1439
Clark Atlanta University,Doctor,-84.412818,33.748772,Georgia,3458
Berry College,Master,-85.189077,34.289254,Georgia,2223
Brenau University,Doctor,-83.821513,34.303117,Georgia,2854
Brewton-Parker College,Bachelor,-82.586136,32.185718,Georgia,693
Clayton  State University,Master,-84.328174,33.594079,Georgia,7261
Columbus State University,Doctor,-84.940796,32.501556,Georgia,8156
Covenant College,Master,-85.37496,34.963327,Georgia,1173
Dalton State College,Bachelor,-85.00289,34.77496,Georgia,5015
Emmanuel College,Bachelor,-83.146825,34.282617,Georgia,806
Emory University,Doctor,-84.325782,33.798836,Georgia,14513
Fort Valley State University,Master,-83.895548,32.538163,Georgia,3180
Georgia Institute of Technology-Main Campus,Doctor,-84.396019,33.773732,Georgia,21471
Georgia Southwestern State University,Master,-84.217755,32.058198,Georgia,2806
Georgia College and State University,Doctor,-83.231962,33.082787,Georgia,6551
Georgia Southern University,Doctor,-81.782201,32.427756,Georgia,20517
Georgia State University,Doctor,-84.38667,33.7527,Georgia,32165
University of Georgia,Doctor,-83.374049,33.956428,Georgia,34536
Kennesaw State University,Doctor,-84.58083,34.03629,Georgia,24629
LaGrange College,Master,-85.041394,33.039713,Georgia,940
Life University,Doctor,-84.514156,33.932104,Georgia,2730
Mercer University,Doctor,-83.651042,32.829731,Georgia,8351
Morehouse College,Bachelor,-84.415156,33.74793,Georgia,2170
University of North Georgia,Doctor,-83.985934,34.530254,Georgia,
Oglethorpe University,Master,-84.334756,33.875939,Georgia,1100
Paine College,Bachelor,-81.991199,33.469259,Georgia,924
Piedmont College,Doctor,-83.543216,34.56663,Georgia,2368
Reinhardt University,Master,-84.554657,34.318874,Georgia,1309
Savannah State University,Master,-81.063377,32.024781,Georgia,4772
Shorter University,Master,-85.196213,34.258192,Georgia,1629
Spelman College,Bachelor,-84.410118,33.74519,Georgia,2129
Southern Polytechnic State University,Master,-84.519276,33.938992,Georgia,6549
Thomas University,Master,-83.981478,30.813954,Georgia,1090
Toccoa Falls College,Bachelor,-83.353462,34.59554,Georgia,870
Truett-McConnell College,Bachelor,-83.745972,34.594437,Georgia,1606
Valdosta State University,Doctor,-83.289925,30.849236,Georgia,11885
Wesleyan College,Master,-83.717186,32.874648,Georgia,700
University of West Georgia,Doctor,-85.099007,33.574421,Georgia,11929
Chaminade University of Honolulu,Master,-157.807642,21.290274,Hawaii,2752
University of Hawaii at Hilo,Doctor,-155.081329,19.701854,Hawaii,4043
University of Hawaii at Manoa,Doctor,-157.816607,21.292648,Hawaii,20006
Hawaii Pacific University,Master,-157.859411,21.31028,Hawaii,6736
University of Hawaii-West Oahu,Bachelor,-158.062444,21.353359,Hawaii,2361
Boise State University,Doctor,-116.205789,43.604403,Idaho,21981
Idaho State University,Doctor,-112.429084,42.864108,Idaho,13326
University of Idaho,Doctor,-117.024296,46.726894,Idaho,12024
The College of Idaho,Master,-116.676838,43.652653,Idaho,1122
Lewis-Clark State College,Bachelor,-117.026371,46.410034,Idaho,4304
Northwest Nazarene University,Doctor,-116.564792,43.563181,Idaho,2246
Brigham Young University-Idaho,Bachelor,-111.784728,43.815384,Idaho,27692
Augustana College,Bachelor,-90.552402,41.500326,Illinois,2524
Aurora University,Doctor,-88.349469,41.754465,Illinois,4946
Blackburn College,Bachelor,-89.872248,39.288298,Illinois,543
Bradley University,Doctor,-89.61462,40.697605,Illinois,5430
Chicago State University,Doctor,-87.610344,41.718813,Illinois,5701
University of Chicago,Doctor,-87.601196,41.78917,Illinois,15048
Columbia College-Chicago,Master,-87.624554,41.873589,Illinois,10142
Concordia University-Chicago,Doctor,-87.810009,41.898574,Illinois,5286
DePaul University,Doctor,-87.654116,41.923332,Illinois,24414
East-West University,Bachelor,-87.624793,41.871309,Illinois,684
Eastern Illinois University,Master,-88.175505,39.483017,Illinois,9775
Elmhurst College,Master,-87.946096,41.899215,Illinois,3210
Eureka College,Bachelor,-89.268952,40.713042,Illinois,692
Governors State University,Doctor,-87.717012,41.448603,Illinois,5568
Greenville College,Master,-89.409178,38.894751,Illinois,1368
University of Illinois at Chicago,Doctor,-87.651145,41.872651,Illinois,28038
Benedictine University,Doctor,-88.095948,41.776395,Illinois,6318
University of Illinois at Urbana-Champaign,Doctor,-88.230309,40.108864,Illinois,44942
Illinois Wesleyan University,Bachelor,-88.990622,40.491522,Illinois,2009
Illinois College,Master,-90.246256,39.730827,Illinois,1028
Illinois Institute of Technology,Doctor,-87.628346,41.833801,Illinois,7850
Illinois State University,Doctor,-88.99234,40.509724,Illinois,20272
Judson University,Doctor,-88.289708,42.05896,Illinois,1170
Knox College,Bachelor,-90.370316,40.941829,Illinois,1424
Lake Forest College,Master,-87.830777,42.250456,Illinois,1618
Lewis University,Doctor,-88.079032,41.605432,Illinois,6525
Lincoln College,Bachelor,-89.360552,40.157141,Illinois,1240
Loyola University Chicago,Doctor,-87.657399,41.999161,Illinois,15957
MacMurray College,Bachelor,-90.22175,39.730226,Illinois,571
McKendree University,Doctor,-89.814486,38.609431,Illinois,3027
Millikin University,Doctor,-88.974571,39.842604,Illinois,2261
Monmouth College,Bachelor,-90.637909,40.91459,Illinois,1255
National Louis University,Doctor,-87.624805,41.879826,Illinois,4814
North Central College,Master,-88.143649,41.775304,Illinois,3048
North Park University,Doctor,-87.709142,41.9751,Illinois,3136
Northern Illinois University,Doctor,-88.766065,41.933791,Illinois,21138
Northwestern University,Doctor,-87.673653,42.058377,Illinois,21592
Northeastern Illinois University,Master,-87.72013,41.980567,Illinois,10821
Olivet Nazarene University,Doctor,-87.873654,41.155489,Illinois,4579
Quincy University,Master,-91.387928,39.939235,Illinois,1455
Robert Morris University Illinois,Master,-87.627068,41.876278,Illinois,3233
Rockford University,Master,-89.019536,42.270639,Illinois,1230
Roosevelt University,Doctor,-87.624952,41.876055,Illinois,6130
Dominican University,Doctor,-87.821872,41.902834,Illinois,3470
University of St Francis,Doctor,-88.096368,41.533341,Illinois,3764
Saint Xavier University,Master,-87.713507,41.707763,Illinois,4252
University of Illinois at Springfield,Doctor,-89.614917,39.729862,Illinois,5137
Shimer College,Bachelor,-87.62713,41.83217,Illinois,97
Southern Illinois University-Carbondale,Doctor,-89.217618,37.71921,Illinois,17964
Southern Illinois University-Edwardsville,Doctor,-89.997779,38.793949,Illinois,13850
Trinity Christian College,Master,-87.784157,41.669189,Illinois,1380
Trinity International University-Illinois,Doctor,-87.882722,42.197909,Illinois,2125
Western Illinois University,Doctor,-90.685235,40.465621,Illinois,11707
Wheaton College,Doctor,-88.09681,41.870943,Illinois,2993
Anderson University,Doctor,-85.662292,40.112167,Indiana,2442
Ball State University,Doctor,-85.408863,40.198942,Indiana,20503
Bethel College-Indiana,Master,-86.191642,41.677671,Indiana,1804
Butler University,Doctor,-86.171791,39.840662,Indiana,4827
Calumet College of Saint Joseph,Master,-87.492987,41.670925,Indiana,1140
DePauw University,Bachelor,-86.863556,39.63953,Indiana,2304
Earlham College,Master,-84.911464,39.822278,Indiana,1159
University of Evansville,Doctor,-87.531963,37.969955,Indiana,2630
Franklin College,Bachelor,-86.047182,39.478298,Indiana,1014
Goshen College,Master,-85.826766,41.564254,Indiana,888
Grace College and Theological Seminary,Doctor,-85.813931,41.226473,Indiana,1904
Hanover College,Bachelor,-85.461086,38.712488,Indiana,1163
Holy Cross College,Bachelor,-86.253668,41.699982,Indiana,524
Huntington University,Master,-85.499624,40.89907,Indiana,1124
Indiana University-Purdue University-Fort Wayne,Master,-85.111747,41.115418,Indiana,13459
Indiana University-Purdue University-Indianapolis,Doctor,-86.172217,39.772948,Indiana,30488
University of Indianapolis,Doctor,-86.134747,39.709671,Indiana,5452
University of Southern Indiana,Doctor,-87.67666,37.966188,Indiana,9902
Indiana State University,Doctor,-87.407085,39.46873,Indiana,12448
Indiana University-Kokomo,Master,-86.132096,40.459913,Indiana,4178
Indiana University-South Bend,Master,-86.222958,41.665746,Indiana,8073
Indiana University-Bloomington,Doctor,-86.526904,39.166383,Indiana,46817
Indiana University-Northwest,Master,-87.338457,41.556723,Indiana,6387
Indiana University-Southeast,Master,-85.819376,38.342992,Indiana,6733
Indiana University-East,Master,-84.886187,39.867099,Indiana,4456
Manchester University,Doctor,-85.758762,41.011609,Indiana,1349
Marian University,Doctor,-86.204599,39.81534,Indiana,2714
Indiana Wesleyan University,Doctor,-85.661991,40.518495,Indiana,14959
Martin University,Master,-86.104771,39.79844,Indiana,506
University of Notre Dame,Doctor,-86.238959,41.703058,Indiana,12124
Oakland City University,Doctor,-87.351611,38.339606,Indiana,2418
Purdue University-Calumet Campus,Master,-87.47376,41.584742,Indiana,9422
Purdue University-North Central Campus,Master,-86.89523,41.583788,Indiana,6102
University of Saint Francis-Fort Wayne,Master,-85.173694,41.087772,Indiana,2381
Saint Josephs College,Master,-87.155541,40.923438,Indiana,1163
Saint Mary-of-the-Woods College,Master,-87.460126,39.510543,Indiana,887
Saint Mary's College,Bachelor,-86.256947,41.707274,Indiana,1479
Taylor University,Master,-85.496906,40.458382,Indiana,2245
Trine University,Master,-85.005696,41.633389,Indiana,1875
Valparaiso University,Doctor,-87.045853,41.463176,Indiana,4508
Wabash College,Bachelor,-86.905809,40.037799,Indiana,902
Briar Cliff University,Doctor,-96.42696,42.526919,Iowa,1174
Buena Vista University,Master,-95.208053,42.642529,Iowa,2399
Central College,Bachelor,-92.918664,41.400236,Iowa,1386
Clarke University,Doctor,-90.691512,42.508619,Iowa,1225
Coe College,Master,-91.657535,41.986383,Iowa,1419
Cornell College,Bachelor,-91.425435,41.925982,Iowa,1125
Dordt College,Master,-96.166319,43.08396,Iowa,1430
Drake University,Doctor,-93.654062,41.60381,Iowa,5139
University of Dubuque,Doctor,-90.693568,42.498027,Iowa,2023
Graceland University-Lamoni,Doctor,-93.924893,40.615966,Iowa,2286
Grand View University,Master,-93.605016,41.620909,Iowa,2129
Grinnell College,Bachelor,-92.721246,41.747048,Iowa,1721
Iowa State University,Doctor,-93.648353,42.026368,Iowa,32955
Iowa Wesleyan College,Bachelor,-91.552588,40.973689,Iowa,599
University of Iowa,Doctor,-91.535698,41.660695,Iowa,29748
Loras College,Master,-90.680232,42.504131,Iowa,1621
Luther College,Bachelor,-91.803971,43.313584,Iowa,2466
Maharishi University of Management,Doctor,-91.967306,41.017781,Iowa,1136
Morningside College,Master,-96.360738,42.47324,Iowa,2542
Mount Mercy University,Master,-91.650991,42.001931,Iowa,1761
University of Northern Iowa,Doctor,-92.459703,42.514923,Iowa,12159
Northwestern College,Bachelor,-96.058382,42.998955,Iowa,1233
Saint Ambrose University,Doctor,-90.58098,41.540081,Iowa,3607
Simpson College,Master,-93.563471,41.365503,Iowa,1773
Upper Iowa University,Master,-91.799663,42.840293,Iowa,5304
Wartburg College,Bachelor,-92.480933,42.727629,Iowa,1714
William Penn University,Master,-92.648348,41.308868,Iowa,1875
Baker University,Doctor,-95.188231,38.777278,Kansas,3076
Benedictine College,Master,-95.111424,39.572953,Kansas,2177
Bethany College,Bachelor,-97.673173,38.5786,Kansas,665
Bethel College-North Newton,Bachelor,-97.342572,38.07525,Kansas,482
Central Christian College of Kansas,Bachelor,-97.667373,38.357964,Kansas,1037
Donnelly College,Bachelor,-94.65103,39.112227,Kansas,474
Emporia State University,Doctor,-96.179454,38.412583,Kansas,6033
Fort Hays State University,Master,-99.340493,38.872436,Kansas,13441
Friends University,Master,-97.366666,37.678495,Kansas,2178
University of Kansas,Doctor,-95.24587,38.957351,Kansas,26968
Newman University,Master,-97.378803,37.672306,Kansas,3736
Kansas State University,Doctor,-96.581077,39.188616,Kansas,24581
Kansas Wesleyan University,Master,-97.609476,38.813923,Kansas,729
McPherson College,Master,-97.6443,38.371464,Kansas,656
MidAmerica Nazarene University,Master,-94.782586,38.872608,Kansas,1907
Ottawa University-Ottawa,Master,-95.263776,38.602899,Kansas,558
Ottawa University-Kansas City,Master,-94.68937,38.930925,Kansas,356
Pittsburg State University,Master,-94.704782,37.3913,Kansas,7400
University of Saint Mary,Doctor,-94.906935,39.277308,Kansas,1325
Southwestern College,Doctor,-96.9783,37.2493,Kansas,1661
Sterling College,Bachelor,-98.209966,38.219783,Kansas,690
Tabor College,Master,-97.20096,38.348606,Kansas,736
Washburn University,Doctor,-95.702325,39.034977,Kansas,6973
Wichita State University,Doctor,-97.296733,37.716484,Kansas,14386
Alice Lloyd College,Bachelor,-82.875068,37.335087,Kentucky,631
Asbury University,Master,-84.662606,37.862029,Kentucky,1797
Bellarmine University,Doctor,-85.7049,38.219138,Kentucky,3419
Berea College,Bachelor,-84.289332,37.573334,Kentucky,1623
Brescia University,Master,-87.111533,37.768989,Kentucky,949
Campbellsville University,Master,-85.348943,37.343342,Kentucky,3520
Centre College,Bachelor,-84.779175,37.645102,Kentucky,1381
University of the Cumberlands,Doctor,-84.162375,36.736489,Kentucky,4924
Eastern Kentucky University,Doctor,-84.301356,37.740396,Kentucky,16111
